Date,Open,High,Low,Close,Volume
1972-08-17,0.40575798890490833,0.40807323027736137,0.40575798890490833,0.40633687376976013,280800
1972-08-18,0.4063372263405482,0.4074949672661053,0.4051794854149911,0.4069161117076874,923400
1972-08-21,0.4069160669889321,0.4086524248123169,0.40633718168541055,0.4086524248123169,378000
1972-08-22,0.4086524248123169,0.4109679362176852,0.4074949224837357,0.4086524248123169,248400
1972-08-23,0.4086520163522113,0.4115461418898728,0.4074945151805877,0.40749451518058777,172800
1972-08-24,0.40749496264581936,0.40865246508848224,0.4028642374658655,0.4040219783782959,691200
1972-08-25,0.40402197837829584,0.4051794808209587,0.4005489941107724,0.4040219783782959,491400
1972-08-28,0.4040219337268765,0.40517943604161527,0.4022853076457978,0.40228530764579773,210600
1972-08-29,0.4034430483839724,0.4074949175638048,0.4034430483839724,0.4057582914829254,286200
1972-08-30,0.40575840657279993,0.40691617749425635,0.4028643071651459,0.4028643071651459,329400
1972-08-31,0.40170665718770054,0.40170665718770054,0.39939141273498535,0.39939141273498535,270000
1972-09-01,0.40055232750276076,0.4034548699855805,0.39881092159459053,0.40345486998558044,507600
1972-09-05,0.4017133865755583,0.4017133865755583,0.3993913829326629,0.39939138293266296,113400
1972-09-06,0.3993912824194239,0.4017132854779498,0.3976496082271686,0.3988107442855835,799200
1972-09-07,0.3988110287841938,0.3999718966124295,0.39648905396461487,0.39648905396461487,156600
1972-09-08,0.3964891311365604,0.39706943063437883,0.3935863182501214,0.39416688680648804,178200
1972-09-11,0.39416688680648804,0.39416688680648804,0.3912643429785973,0.39416688680648804,216000
1972-09-12,0.3941663567962819,0.39474692457199634,0.39242495242267916,0.39300549030303955,426600
1972-09-13,0.39242526888847346,0.39242526888847346,0.391844700644568,0.3924252688884735,221400
1972-09-14,0.39242495242267916,0.39474692457199634,0.39184438464696475,0.39300549030303955,567000
1972-09-15,0.39300576428261025,0.3935860634046872,0.3842979291694673,0.3854590356349945,750600
1972-09-18,0.3854590892261207,0.3854590892261207,0.37791232963388943,0.3819759786128998,637200
1972-09-19,0.3819759689014533,0.3819759689014533,0.37675148248672485,0.37675148248672485,275400
1972-09-20,0.37617104185683403,0.37617104185683403,0.3726879600459068,0.3755904734134674,324000
1972-09-21,0.3755900971639316,0.37617066502571106,0.37268758670397756,0.37617066502571106,378000
1972-09-22,0.37617090173075896,0.37733200828958424,0.36804384341266005,0.36978527903556824,372600
1972-09-25,0.3697853768978818,0.3715267830862693,0.3622386157512665,0.3622386157512665,2748600
1972-09-26,0.36223820773812254,0.3668824207037695,0.35991623578438103,0.36572131514549255,712800
1972-09-27,0.36804386500918584,0.38313711513523696,0.36804386500918584,0.3819759786128998,696600
1972-09-28,0.38429778814315796,0.38720029913115067,0.38429778814315796,0.38429778814315796,1204200
1972-09-29,0.38429805117145815,0.38778113251080426,0.38429805117145815,0.38720056414604187,189000
1972-10-02,0.3872002297692965,0.3877807976326946,0.3784926385744416,0.38081488013267517,891000
1972-10-03,0.3796535316364476,0.3796535316364476,0.37675102279505623,0.37907299399375916,680400
1972-10-04,0.3808151410443532,0.38313711513523696,0.3808151410443532,0.3819759786128998,1096200
1972-10-05,0.38139534708453804,0.38139534708453804,0.3790733735608375,0.3802344799041748,545400
1972-10-06,0.38023447587617254,0.38545899098758246,0.3790733695451354,0.3831370174884796,993600
1972-10-09,0.38313717728025076,0.38371771574020386,0.38139550210962364,0.38371771574020386,459000
1972-10-10,0.3837175557063125,0.38545899098758246,0.3813953430442382,0.3831370174884796,982800
1972-10-11,0.3831369468475621,0.38545891991855086,0.38081497377657336,0.38255637884140015,1166400
1972-10-12,0.3819757385716771,0.3819757385716771,0.37733179330825806,0.37733179330825806,243000
1972-10-13,0.3761709162774626,0.3761709162774626,0.3709463999390626,0.37210726737976074,820800
1972-10-16,0.3721072529902003,0.3721072529902003,0.36920471080846695,0.36978527903556824,329400
1972-10-17,0.36978503330995416,0.37152643788030537,0.36920446546864566,0.37094613909721375,815400
1972-10-18,0.3721070188421981,0.3767512328874906,0.3721070188421981,0.37617066502571106,793800
1972-10-19,0.37617068741096227,0.37733179330825806,0.37442928267558073,0.37733179330825806,448200
1972-10-20,0.37733177085391156,0.37849263751924417,0.3755900971639316,0.37617066502571106,199800
1972-10-23,0.3761706660744351,0.3854588251326881,0.3761706660744351,0.38081488013267517,513000
1972-10-24,0.38081508023347993,0.3866201341152191,0.37559029556645784,0.3866201341152191,1382400
1972-10-25,0.3866201630162611,0.3947472211209939,0.38545905648791934,0.3912641108036041,648000
1972-10-26,0.39242520220637567,0.39764968771082265,0.39242520220637567,0.39358603954315186,1485000
1972-10-27,0.39358584013388054,0.39416640798499086,0.3877807894252943,0.3895224630832672,734400
1972-10-30,0.3895225145817143,0.3895225145817143,0.3842977619752567,0.3860394358634949,291600
1972-10-31,0.3860396479946152,0.3877810537815094,0.38545907974772275,0.3877810537815094,939600
1972-11-01,0.3877810537815094,0.388942160379916,0.38545907974772275,0.3877810537815094,966600
1972-11-02,0.38778093079638953,0.3918445783866852,0.3872003627336248,0.39068347215652466,491400
1972-11-03,0.39068335832877615,0.39823008324782294,0.3895224915997912,0.39706897735595703,729000
1972-11-06,0.39706916338109194,0.39939137625277027,0.3953277279426392,0.39590829610824585,561600
1972-11-08,0.39590812181960056,0.39939120043078674,0.3953275539095744,0.39764952659606934,372600
1972-11-09,0.3976495674711228,0.39823013544082647,0.39474705647160885,0.3982301354408264,837000
1972-11-10,0.39823008324782294,0.40171319165589997,0.397068977355957,0.39706897735595703,648000
1972-11-13,0.3970690293967831,0.39997157029166114,0.39590816251565214,0.3982301354408264,270000
1972-11-14,0.39823035330726575,0.4040354382729052,0.3970692466279967,0.40345486998558044,1171800
1972-11-15,0.4034549671266336,0.40461607408546585,0.4022940993309021,0.4022940993309021,783000
1972-11-16,0.4022938757921802,0.40635728451171055,0.40113276947852855,0.4046158492565155,491400
1972-11-17,0.4121627010554549,0.42203116527378176,0.4121627010554549,0.4173872172832489,2052000
1972-11-20,0.4173872172832489,0.4179677556251322,0.41564554246684327,0.4173872172832489,955800
1972-11-21,0.41738712180209947,0.41738712180209947,0.40925979614257807,0.4092597961425781,1042200
1972-11-22,0.40925999626470133,0.4127431076408869,0.4086796969348314,0.41042113304138184,405000
1972-11-24,0.4104210029940371,0.41216267771179954,0.4092598665852781,0.4098404347896576,145800
1972-11-27,0.40984009987977604,0.41100120544433594,0.40867923347802976,0.41100120544433594,399600
1972-11-28,0.41042086066725436,0.41042086066725436,0.40751831960566853,0.40867942571640015,361800
1972-11-29,0.408098925094875,0.408098925094875,0.40635725082111224,0.4075183570384979,772200
1972-11-30,0.4075183908253622,0.4075183908253622,0.40345474294286393,0.4046158492565155,388800
1972-12-01,0.4046158492565155,0.40635728451171055,0.4022938757921802,0.4046158492565155,864000
1972-12-04,0.405780392820017,0.40810904926342373,0.4046159446726567,0.4069448709487915,421200
1972-12-05,0.4081088488400457,0.4092733263969421,0.4081088488400457,0.40927332639694214,594000
1972-12-06,0.40927324452866387,0.4133485853672027,0.4086910058666828,0.41334858536720276,777600
1972-12-07,0.413348877654456,0.4185884296894074,0.4110199513410949,0.41858842968940735,1215000
1972-12-08,0.4185884326285184,0.4185884326285184,0.415677537053757,0.4168417453765869,718200
1972-12-11,0.41684173794674456,0.41684173794674456,0.41101994690099003,0.4145130515098572,1495800
1972-12-12,0.41451259429755416,0.41451259429755416,0.41160173196680694,0.412183940410614,475200
1972-12-13,0.4121842291152733,0.4121842291152733,0.4110197814306682,0.4116020202636719,199800
1972-12-14,0.41160187139254173,0.41160187139254173,0.40869097809437915,0.4098554253578186,599400
1972-12-15,0.40985591246501013,0.4116023605753588,0.40985591246501013,0.4104378819465637,761400
1972-12-18,0.4098554253578186,0.4098554253578186,0.4075265308309397,0.4098554253578186,232200
1972-12-19,0.4075267048942744,0.4075267048942744,0.40170491581133916,0.4040335714817047,793800
1972-12-20,0.4040335129649545,0.40461575175173015,0.39995844108552403,0.40054064989089966,783000
1972-12-21,0.40054098670925486,0.40112298613423925,0.3941369842789412,0.3953011929988861,675000
1972-12-22,0.3953011301370928,0.39704781770706177,0.3941369216022833,0.39704781770706177,1366200
1972-12-26,0.3970478808466178,0.3976301201230034,0.3947189537225005,0.3953011929988861,421200
1972-12-27,0.3958833764018353,0.3993764817714691,0.3958833764018353,0.3993764817714691,810000
1972-12-29,0.4005407938651556,0.4057803452014923,0.4005407938651556,0.4057803452014923,858600
1973-01-02,0.40636243231869623,0.4092733263969421,0.40636243231869623,0.40927332639694214,1296000
1973-01-03,0.40869124939555773,0.40869124939555773,0.4063625931739807,0.4063625931739807,372600
1973-01-04,0.4040337443525123,0.4040337443525123,0.39704777435238253,0.39995867013931274,572400
1973-01-05,0.3999587526288567,0.3999587526288567,0.3958834077423831,0.39763009548187256,675000
1973-01-08,0.39763006400304635,0.39995872096567975,0.3958833764018353,0.3993764817714691,1026000
1973-01-09,0.3976301201230034,0.3976301201230034,0.3947189537225005,0.3953011929988861,280800
1973-01-10,0.394718908182293,0.394718908182293,0.3918080419318792,0.39239025115966797,394200
1973-01-11,0.39239009827508053,0.4017049925690698,0.39180788927413435,0.3958832323551178,1927800
1973-01-12,0.3982119827600691,0.4017050876858024,0.3982119827600691,0.39995867013931274,1150200
1973-01-15,0.39995872096567975,0.39995872096567975,0.3958833764018353,0.3993764817714691,313200
1973-01-16,0.3993764817714691,0.3993764817714691,0.39471889801341403,0.3993764817714691,1074600
1973-01-17,0.39937668932002923,0.4051984846591949,0.3970480311472359,0.40519848465919495,1279800
1973-01-18,0.40519798474319935,0.40985553519399076,0.4028693294434017,0.40927332639694214,399600
1973-01-19,0.4092733102961883,0.40985551907033296,0.4034515223687249,0.40461573004722595,583200
1973-01-22,0.40461573004722595,0.4081088327851023,0.4017048360834942,0.40461573004722595,939600
1973-01-23,0.40519818373704397,0.4069448709487915,0.40519818373704397,0.4069448709487915,2181600
1973-01-24,0.4069446769174326,0.40869109346376004,0.4005406498908997,0.40054064989089966,1992600
1973-01-26,0.40054094764298487,0.40054094764298487,0.3947189152240753,0.3947189152240753,491400
1973-01-29,0.3947188070620867,0.3947188070620867,0.3842397332191468,0.38423973321914673,442800
1973-01-30,0.3842394242847849,0.38715031743049627,0.38016408393661927,0.3871503174304962,729000
1973-01-31,0.38715063505043135,0.39064373967243193,0.386568395980838,0.388314813375473,302400
1973-02-01,0.38831470648507344,0.3906436321409549,0.3854038417339325,0.3854038417339325,545400
1973-02-02,0.38540387812486515,0.38773277401924133,0.38307519210035246,0.38773277401924133,372600
1973-02-05,0.38656838964520984,0.38656838964520984,0.3842397332191468,0.38423973321914673,210600
1973-02-06,0.38423951998086986,0.39122575521469116,0.3836572812439394,0.39122575521469116,928800
1973-02-07,0.39122565777866186,0.39297207374052906,0.3865680788385742,0.3871503174304962,513000
1973-02-08,0.3871504933060717,0.39122583550559276,0.3854038067182068,0.3906435966491699,459000
1973-02-09,0.3906435966491699,0.39239001340440316,0.3894791489177278,0.3906435966491699,313200
1973-02-12,0.3912258850780349,0.39355454098475623,0.3912258850780349,0.3918078541755676,345600
1973-02-13,0.39180772411904535,0.3953008267452573,0.389479068985297,0.39122575521469116,653400
1973-02-14,0.3912259079909421,0.3941367730169352,0.38773277401924133,0.38773277401924133,302400
1973-02-15,0.38773282330174763,0.39180792692302846,0.38773282330174763,0.38889703154563904,216000
1973-02-16,0.38889714570004363,0.39239025115966797,0.38831490649083317,0.39239025115966797,183600
1973-02-20,0.3929722309112549,0.39646533406457823,0.3929722309112549,0.3929722309112549,896400
1973-02-21,0.392972252260826,0.3941366999922681,0.3900613577927471,0.3906435966491699,405000
1973-02-22,0.3906436770599206,0.3906436770599206,0.387150572997796,0.3900614380836487,367200
1973-02-23,0.3900615781289896,0.393554713426678,0.3894793689250946,0.3894793689250946,658800
1973-02-26,0.3894793689250946,0.39239023505604703,0.3865684728127217,0.3894793689250946,561600
1973-02-27,0.38947897198428555,0.38947897198428555,0.3865680788385742,0.3871503174304962,475200
1973-02-28,0.3871506287052606,0.38773283778389744,0.3813288377330329,0.38423973321914673,675000
1973-03-01,0.38423967002894965,0.38889698211515683,0.38423967002894965,0.38773277401924133,847800
1973-03-02,0.38773277401924133,0.38889698211515683,0.38307519210035246,0.38773277401924133,469800
1973-03-05,0.38899460382852785,0.3913308382034302,0.38607423566244997,0.3913308382034302,507600
1973-03-06,0.3913307193717672,0.39600318670272827,0.3907466158369408,0.39600318670272827,658800
1973-03-07,0.3960031041310755,0.4030120743767958,0.39483513793672514,0.4000917077064514,712800
1973-03-08,0.4006755818049978,0.4059321782506195,0.4006755818049978,0.4041800796985626,621000
1973-03-09,0.4041803268292817,0.4059324264526368,0.403596193358285,0.4059324264526367,534600
1973-03-12,0.4059322836056078,0.4059322836056078,0.40301191806793213,0.40301191806793213,561600
1973-03-13,0.4030121997306567,0.4065167009830475,0.4030121997306567,0.4065167009830475,1263600
1973-03-14,0.40710051046787954,0.41586157679557795,0.40710051046787954,0.415861576795578,1036800
1973-03-15,0.41586186917598444,0.4193663703604621,0.4117732644081116,0.4117732644081116,1139400
1973-03-16,0.4117734142754566,0.41352578582137467,0.4076850787303702,0.4094371795654297,561600
1973-03-19,0.4094368954428921,0.4129413954709592,0.4088527920522386,0.41060516238212585,685800
1973-03-20,0.41060528968217513,0.41177325619387967,0.40768492221832275,0.40768492221832275,1593000
1973-03-21,0.4076847874575682,0.4088527836621627,0.4018440544605255,0.4018440544605255,1198800
1973-03-22,0.3995076119551876,0.3995076119551876,0.3901624083518982,0.3901624083518982,4552200
1973-03-23,0.39016222007693396,0.3913304564406309,0.38140115420454657,0.38841012120246887,1641600
1973-03-26,0.3884103454889346,0.39016244537514483,0.3831537450406238,0.3849058449268341,2035800
1973-03-27,0.3860738812361645,0.3913304789514455,0.3860738812361645,0.3889942467212677,1150200
1973-03-28,0.38899462066780427,0.39133085514384036,0.3837377772674196,0.3878263831138611,696600
1973-03-29,0.3889945416655431,0.3983397483825683,0.3889945416655431,0.39833974838256836,1107000
1973-03-30,0.3983398066587717,0.3995078035145274,0.3884104948702576,0.3895784616470337,448200
1973-04-02,0.3889942604161527,0.3889942604161527,0.38373742188418114,0.3854897916316986,772200
1973-04-03,0.38549020076422436,0.38782643555616864,0.3831539659722801,0.3860743045806885,1620000
1973-04-04,0.3837378417177087,0.3837378417177087,0.38023333902015305,0.3808174729347229,1512000
1973-04-05,0.3808170562962639,0.3854897916316986,0.37906495725932726,0.3854897916316986,696600
1973-04-06,0.38549020076422436,0.38782643555616864,0.38256983207683065,0.3860743045806885,1085400
1973-04-09,0.3860742523753059,0.38899462066780427,0.3819856465288644,0.3878263831138611,896400
1973-04-10,0.39191485298556444,0.39717145393032277,0.39191485298556444,0.39600318670272827,1107000
1973-04-11,0.39249876141548157,0.39249876141548157,0.3878260260546185,0.39249876141548157,658800
1973-04-12,0.39249858746298677,0.3948348187527266,0.38198512555399405,0.3872417211532593,1036800
1973-04-13,0.3872417211532593,0.3889940901336758,0.38256925857377966,0.3872417211532593,513000
1973-04-16,0.38607408196512627,0.38607408196512627,0.3837376078885419,0.3849058449268341,529200
1973-04-17,0.38490592056406414,0.3854900542374814,0.38023318204543927,0.3837376832962036,540000
1973-04-18,0.3825694475610643,0.3825694475610643,0.37848084527116005,0.3814012110233307,1236600
1973-04-19,0.3831538680622179,0.39717154394271426,0.3831538680622179,0.3936670422554016,1047600
1973-04-23,0.39366695303724775,0.39717145393032277,0.3924989865993617,0.39600318670272827,556200
1973-04-24,0.39600315516038803,0.40301212630929056,0.39600315516038803,0.400675892829895,729000
1973-04-25,0.4006758544363133,0.401844091379942,0.3977554876694834,0.39892375469207764,367200
1973-04-26,0.3989237194386423,0.3995075821876526,0.39308274578943275,0.3995075821876526,669600
1973-04-27,0.3983396986642596,0.3983396986642596,0.3907466232776642,0.3907466232776642,577800
1973-04-30,0.3907467344912346,0.3913308382034302,0.3843218643679034,0.3913308382034302,399600
1973-05-01,0.3907465418550988,0.3907465418550988,0.38782617512874745,0.3901624083518982,561600
1973-05-02,0.39016224252054715,0.39366671118162333,0.3889942467212677,0.3889942467212677,772200
1973-05-03,0.3889944120561834,0.39133064527933414,0.37906510502865864,0.3901624083518982,1053000
1973-05-04,0.39249876141548157,0.39541909694033744,0.3843215271721401,0.39249876141548157,621000
1973-05-07,0.3924987555053694,0.39541909098625183,0.38724188694499345,0.39541909098625183,480600
1973-05-08,0.39541909098625183,0.39541909098625183,0.3924987555053694,0.39541909098625183,718200
1973-05-09,0.39541909694033744,0.39541909694033744,0.39249876141548157,0.39249876141548157,729000
1973-05-10,0.39249876141548157,0.39541909694033744,0.3872418927759495,0.39249876141548157,540000
1973-05-11,0.39249858746298677,0.39249858746298677,0.3872417211532593,0.3872417211532593,642600
1973-05-14,0.38724209367901147,0.38724209367901147,0.3790651559829712,0.3790651559829712,912600
1973-05-15,0.3790652959022292,0.3843218684196472,0.3761449277053631,0.3843218684196472,615600
1973-05-16,0.3843218684196472,0.3843218684196472,0.3790652959022292,0.3843218684196472,772200
1973-05-17,0.3843218684196472,0.3843218684196472,0.3790652959022292,0.3843218684196472,302400
1973-05-18,0.3843218684196472,0.3843218684196472,0.3790652959022292,0.3843218684196472,1209600
1973-05-21,0.38432135684373386,0.3872417211532593,0.3790647913234089,0.3872417211532593,999000
1973-05-22,0.3872417211532593,0.39249858746298677,0.3872417211532593,0.3872417211532593,1123200
1973-05-23,0.3872417211532593,0.39249858746298677,0.3872417211532593,0.3872417211532593,399600
1973-05-24,0.38724188694499345,0.39541909098625183,0.38724188694499345,0.39541909098625183,637200
1973-05-25,0.39541909694033744,0.39541909694033744,0.39249876141548157,0.39249876141548157,1026000
1973-05-29,0.39249876141548157,0.39249876141548157,0.3872418927759495,0.39249876141548157,777600
1973-05-30,0.3872417211532593,0.3872417211532593,0.38432135684373386,0.3872417211532593,1047600
1973-05-31,0.3872417211532593,0.39249858746298677,0.38432135684373386,0.3872417211532593,351000
1973-06-01,0.3872417211532593,0.3872417211532593,0.3872417211532593,0.3872417211532593,345600
1973-06-04,0.3885078699386711,0.3885078699386711,0.3721002671217816,0.3773742914199829,3445200
1973-06-05,0.3773742914199829,0.3773742914199829,0.3721002671217816,0.3773742914199829,707400
1973-06-06,0.3773741369619485,0.3773741369619485,0.3721001148223877,0.3721001148223877,783000
1973-06-07,0.3721002671217816,0.3773742914199829,0.3721002671217816,0.3773742914199829,1107000
1973-06-08,0.37737413566498873,0.3855777978897095,0.37210011354355366,0.3855777978897095,648000
1973-06-11,0.3855779570306309,0.3855779570306309,0.3773742914199829,0.3773742914199829,189000
1973-06-12,0.38030409479456956,0.39378181099891657,0.38030409479456956,0.3937818109989166,540000
1973-06-13,0.39378181099891657,0.39671169288581737,0.39378181099891657,0.3937818109989166,664200
1973-06-14,0.3937815346448873,0.3937815346448873,0.3885074853897095,0.3885074853897095,318600
1973-06-15,0.3885077095884766,0.3885077095884766,0.38030404736375584,0.3855777978897095,291600
1973-06-18,0.3803042043280231,0.3803042043280231,0.3773742914199829,0.3773742914199829,426600
1973-06-19,0.3773741369619485,0.3773741369619485,0.36917020311355103,0.3721001148223877,653400
1973-06-20,0.3721001148223877,0.3721001148223877,0.36917020311355103,0.3721001148223877,534600
1973-06-21,0.3721002671217816,0.3773742914199829,0.3721002671217816,0.3773742914199829,594000
1973-06-22,0.3773742914199829,0.3855779570306309,0.3773742914199829,0.3773742914199829,810000
1973-06-25,0.3773742914199829,0.3773742914199829,0.3773742914199829,0.3773742914199829,291600
1973-06-26,0.37737421561212264,0.38030412793159485,0.37737421561212264,0.38030412793159485,610200
1973-06-27,0.38030404736375584,0.3855777978897095,0.37737413566498873,0.3855777978897095,410400
1973-06-28,0.3855777978897095,0.3885077095884766,0.38030404736375584,0.3855777978897095,178200
1973-06-29,0.3855777978897095,0.3855777978897095,0.38030404736375584,0.3855777978897095,302400
1973-07-02,0.3855778795747985,0.3855778795747985,0.38030412793159485,0.38030412793159485,313200
1973-07-03,0.38030412793159485,0.38030412793159485,0.38030412793159485,0.38030412793159485,642600
1973-07-05,0.3803040486707851,0.3803040486707851,0.3721001148223877,0.3721001148223877,853200
1973-07-06,0.3721001148223877,0.3773741369619485,0.3721001148223877,0.3721001148223877,459000
1973-07-09,0.3721001148223877,0.3721001148223877,0.3662402914047144,0.3721001148223877,459000
1973-07-10,0.3721001148223877,0.3721001148223877,0.3721001148223877,0.3721001148223877,275400
1973-07-11,0.3721002671217816,0.3803042043280231,0.3721002671217816,0.3773742914199829,869400
1973-07-12,0.37737421561212264,0.38030412793159485,0.37737421561212264,0.38030412793159485,405000
1973-07-13,0.3803042043280231,0.3803042043280231,0.3773742914199829,0.3773742914199829,183600
1973-07-16,0.37737413566498873,0.3885077095884766,0.37737413566498873,0.3855777978897095,291600
1973-07-17,0.3885077580424358,0.39378181099891657,0.3885077580424358,0.3937818109989166,475200
1973-07-18,0.39378185470540256,0.3967117369174957,0.38850780116354605,0.3967117369174957,475200
1973-07-19,0.39671169288581737,0.39671169288581737,0.39378181099891657,0.3937818109989166,448200
1973-07-20,0.3937818453102953,0.3937818453102953,0.38030412793159485,0.38030412793159485,642600
1973-07-23,0.38030404736375584,0.3885077095884766,0.38030404736375584,0.3855777978897095,480600
1973-07-24,0.38557784597825556,0.39378181099891657,0.38030409479456956,0.3937818109989166,513000
1973-07-25,0.39378181099891657,0.39378181099891657,0.3885077580424358,0.3937818109989166,1836000
1973-07-26,0.39378181099891657,0.39671169288581737,0.3885077580424358,0.3937818109989166,4854600
1973-07-27,0.39378185470540256,0.3967117369174957,0.39378185470540256,0.3967117369174957,885600
1973-07-30,0.3967116404533078,0.40491533279418945,0.3967116404533078,0.40491533279418945,518400
1973-07-31,0.4049155657433294,0.4049155657433294,0.3996417820453644,0.3996417820453644,351000
1973-08-01,0.3996417820453644,0.3996417820453644,0.3996417820453644,0.3996417820453644,243000
1973-08-02,0.3996416049499976,0.3996416049499976,0.39378181099891657,0.3937818109989166,594000
1973-08-03,0.39378185470540256,0.3967117369174957,0.39378185470540256,0.3967117369174957,232200
1973-08-06,0.3967117369174957,0.3967117369174957,0.3967117369174957,0.3967117369174957,167400
1973-08-07,0.3967117369174957,0.3996416493068717,0.3967117369174957,0.3967117369174957,156600
1973-08-08,0.39671169288581737,0.39671169288581737,0.39378181099891657,0.3937818109989166,216000
1973-08-09,0.39378185470540256,0.3967117369174957,0.39378185470540256,0.3967117369174957,216000
1973-08-10,0.39671169288581737,0.39671169288581737,0.3885077580424358,0.3937818109989166,210600
1973-08-13,0.39378181099891657,0.39378181099891657,0.3885077580424358,0.3937818109989166,216000
1973-08-14,0.3937815346448873,0.3937815346448873,0.3885074853897095,0.3885074853897095,410400
1973-08-15,0.38850779189427065,0.38850779189427065,0.38030412793159485,0.38030412793159485,480600
